frame,ego_.x_,ego_.y_,ego_.length_,ego_.width_,ego_.speed_,ego_.speed_x_,ego_.speed_y_,ego_.acc_,ego_.init_q_,ego_.lane_posi_,ego_.absolute_theta_,ego_.relative_theta_
772,6037.91,-2337.31,4.394,1.808,-11.9983,-1.59834e-05,11.9983,-0.000200039,4.01,4,0.000797682,2.48539e-08
773,6037.91,-2337.11,4.394,1.808,-11.9983,-1.5974e-05,11.9983,-0.000199997,4.01,4,0.000797682,2.48539e-08
774,6037.91,-2336.91,4.394,1.808,-11.9983,-1.59646e-05,11.9983,-0.000199947,4.01,4,0.000797682,2.48539e-08
775,6037.91,-2336.71,4.394,1.808,-11.9983,-1.59551e-05,11.9983,-0.000199888,4.01,4,0.000797682,2.48539e-08
776,6037.91,-2336.51,4.394,1.808,-11.9983,-1.59457e-05,11.9983,-0.00019982,4.01,4,0.000797682,2.48539e-08
777,6037.91,-2336.31,4.394,1.808,-11.9983,-1.59363e-05,11.9983,-0.000199744,4.01,4,0.000797682,2.48539e-08
778,6037.91,-2336.11,4.394,1.808,-11.9983,-1.5927e-05,11.9983,-0.000199658,4.01,4,0.000797682,2.48539e-08
779,6037.91,-2335.91,4.394,1.808,-11.9983,-1.59177e-05,11.9983,-0.000199565,4.01,4,0.000797682,2.48539e-08
780,6037.91,-2335.71,4.394,1.808,-11.9983,-1.59086e-05,11.9983,-0.000199462,4.01,4,0.000797682,2.48539e-08
781,6037.91,-2335.51,4.394,1.808,-11.9983,-1.58996e-05,11.9983,-0.00019935,4.01,4,0.000797682,2.48539e-08
782,6037.91,-2335.31,4.394,1.808,-11.9983,-1.58908e-05,11.9983,-0.00019923,4.01,4,0.000797682,2.48539e-08
783,6037.91,-2335.11,4.394,1.808,-11.9983,-1.58822e-05,11.9983,-0.000199101,4.01,4,0.000797682,2.48539e-08
784,6037.91,-2334.91,4.394,1.808,-11.9983,-1.58738e-05,11.9983,-0.000198964,4.01,4,0.000797682,2.48539e-08
785,6037.91,-2334.71,4.394,1.808,-11.9983,-1.58657e-05,11.9983,-0.000198817,4.01,4,0.000797682,2.48539e-08
786,6037.91,-2334.51,4.394,1.808,-11.9983,-1.58578e-05,11.9983,-0.000198662,4.01,4,0.000797682,2.48539e-08
787,6037.91,-2334.31,4.394,1.808,-11.9983,-1.58502e-05,11.9983,-0.000198498,4.01,4,0.000797682,2.48539e-08
788,6037.91,-2334.11,4.394,1.808,-11.9983,-1.5843e-05,11.9983,-0.000198325,4.01,4,0.000797682,2.48539e-08
789,6037.91,-2333.91,4.394,1.808,-11.9983,-1.5836e-05,11.9983,-0.000198144,4.01,4,0.000797682,2.48539e-08
790,6037.91,-2333.71,4.394,1.808,-11.9984,-1.58294e-05,11.9984,-0.000197954,4.01,4,0.000797682,2.48539e-08
791,6037.91,-2333.51,4.394,1.808,-11.9984,-1.58232e-05,11.9984,-0.000197755,4.01,4,0.000797682,2.48539e-08
792,6037.91,-2333.31,4.394,1.808,-11.9984,-1.58174e-05,11.9984,-0.000197547,4.01,4,0.000797682,2.48539e-08
793,6037.91,-2333.11,4.394,1.808,-11.9984,-1.5812e-05,11.9984,-0.000197331,4.01,4,0.000797682,2.48539e-08
794,6037.91,-2332.91,4.394,1.808,-11.9984,-1.5807e-05,11.9984,-0.000197106,4.01,4,0.000797682,2.48539e-08
795,6037.91,-2332.71,4.394,1.808,-11.9984,-1.58025e-05,11.9984,-0.000196872,4.01,4,0.000797682,2.48539e-08
796,6037.91,-2332.51,4.394,1.808,-11.9984,-1.57984e-05,11.9984,-0.000196629,4.01,4,0.000797682,2.48539e-08
797,6037.91,-2332.31,4.394,1.808,-11.9984,-1.57947e-05,11.9984,-0.000196378,4.01,4,0.000797682,2.48539e-08
798,6037.91,-2332.11,4.394,1.808,-11.9984,-1.57916e-05,11.9984,-0.000196118,4.01,4,0.000797682,2.48539e-08
799,6037.91,-2331.91,4.394,1.808,-11.9984,-1.57889e-05,11.9984,-0.000195849,4.01,4,0.000797682,2.48539e-08
800,6037.91,-2331.71,4.394,1.808,-11.9984,-1.57867e-05,11.9984,-0.000195571,4.01,4,0.000797682,2.48539e-08
801,6037.91,-2331.51,4.394,1.808,-11.9984,-1.5785e-05,11.9984,-0.000195285,4.01,4,0.000797682,2.48539e-08
802,6037.91,-2331.31,4.394,1.808,-11.9984,-1.57838e-05,11.9984,-0.00019499,4.01,4,0.000797682,2.48539e-08
803,6037.91,-2331.11,4.394,1.808,-11.9984,-1.57831e-05,11.9984,-0.000194686,4.01,4,0.000797682,2.48539e-08
804,6037.91,-2330.91,4.394,1.808,-11.9984,-1.57829e-05,11.9984,-0.000194373,4.01,4,0.000797682,2.48539e-08
805,6037.91,-2330.71,4.394,1.808,-11.9984,-1.57832e-05,11.9984,-0.000194052,4.01,4,0.000797682,2.48539e-08
806,6037.91,-2330.51,4.394,1.808,-11.9984,-1.5784e-05,11.9984,-0.000193722,4.01,4,0.000797682,2.48539e-08
807,6037.91,-2330.31,4.394,1.808,-11.9984,-1.57854e-05,11.9984,-0.000193383,4.01,4,0.000797682,2.48539e-08
808,6037.91,-2330.11,4.394,1.808,-11.9984,-1.57872e-05,11.9984,-0.000193036,4.01,4,0.000797682,2.48539e-08
809,6037.91,-2329.91,4.394,1.808,-11.9984,-1.57895e-05,11.9984,-0.000192679,4.01,4,0.000797682,2.48539e-08
810,6037.91,-2329.71,4.394,1.808,-11.9984,-1.57923e-05,11.9984,-0.000192314,4.01,4,0.000797682,2.48539e-08
811,6037.91,-2329.51,4.394,1.808,-11.9984,-1.57956e-05,11.9984,-0.00019194,4.01,4,0.000797682,2.48539e-08
812,6037.91,-2329.31,4.394,1.808,-11.9984,-1.57993e-05,11.9984,-0.000191558,4.01,4,0.000797682,2.48539e-08
813,6037.91,-2329.11,4.394,1.808,-11.9984,-1.58035e-05,11.9984,-0.000191166,4.01,4,0.000797682,2.48539e-08
814,6037.91,-2328.91,4.394,1.808,-11.9984,-1.58082e-05,11.9984,-0.000190766,4.01,4,0.000797682,2.48539e-08
815,6037.91,-2328.71,4.394,1.808,-11.9984,-1.58133e-05,11.9984,-0.000190358,4.01,4,0.000797682,2.48539e-08
816,6037.91,-2328.51,4.394,1.808,-11.9984,-1.58188e-05,11.9984,-0.00018994,4.01,4,0.000797682,2.48539e-08
817,6037.91,-2328.31,4.394,1.808,-11.9984,-1.58247e-05,11.9984,-0.000189514,4.01,4,0.000797682,2.48539e-08
818,6037.91,-2328.11,4.394,1.808,-11.9984,-1.5831e-05,11.9984,-0.000189079,4.01,4,0.000797682,2.48539e-08
819,6037.91,-2327.91,4.394,1.808,-11.9984,-1.58377e-05,11.9984,-0.000188635,4.01,4,0.000797682,2.48539e-08
820,6037.91,-2327.71,4.394,1.808,-11.9984,-1.58447e-05,11.9984,-0.000188182,4.01,4,0.000797682,2.48539e-08
821,6037.91,-2327.51,4.394,1.808,-11.9984,-1.5852e-05,11.9984,-0.000187721,4.01,4,0.000797682,2.48539e-08
822,6037.91,-2327.31,4.394,1.808,-11.9984,-1.58597e-05,11.9984,-0.000187251,4.01,4,0.000797682,2.48539e-08
823,6037.91,-2327.11,4.394,1.808,-11.9984,-1.58676e-05,11.9984,-0.000186772,4.01,4,0.000797682,2.48539e-08
824,6037.91,-2326.91,4.394,1.808,-11.9984,-1.58759e-05,11.9984,-0.000186285,4.01,4,0.000797682,2.48539e-08
825,6037.91,-2326.71,4.394,1.808,-11.9985,-1.58843e-05,11.9985,-0.000185789,4.01,4,0.000797682,2.48539e-08
826,6037.91,-2326.51,4.394,1.808,-11.9985,-1.5893e-05,11.9985,-0.000185284,4.01,4,0.000797682,2.48539e-08
827,6037.91,-2326.31,4.394,1.808,-11.9985,-1.59018e-05,11.9985,-0.00018477,4.01,4,0.000797682,2.48539e-08
828,6037.91,-2326.11,4.394,1.808,-11.9985,-1.59108e-05,11.9985,-0.000184247,4.01,4,0.000797682,2.48539e-08
829,6037.91,-2325.91,4.394,1.808,-11.9985,-1.592e-05,11.9985,-0.000183716,4.01,4,0.000797682,2.48539e-08
830,6037.91,-2325.71,4.394,1.808,-11.9985,-1.59293e-05,11.9985,-0.000183176,4.01,4,0.000797682,2.48539e-08
831,6037.91,-2325.51,4.394,1.808,-11.9985,-1.59386e-05,11.9985,-0.000182627,4.01,4,0.000797682,2.48539e-08
832,6037.91,-2325.31,4.394,1.808,-11.9985,-1.59481e-05,11.9985,-0.00018207,4.01,4,0.000797682,2.48539e-08
833,6037.91,-2325.11,4.394,1.808,-11.9985,-1.59575e-05,11.9985,-0.000181504,4.01,4,0.000797682,2.48539e-08
834,6037.91,-2324.91,4.394,1.808,-11.9985,-1.5967e-05,11.9985,-0.000180929,4.01,4,0.000797682,2.48539e-08
835,6037.91,-2324.71,4.394,1.808,-11.9985,-1.59764e-05,11.9985,-0.000180345,4.01,4,0.000797682,2.48539e-08
836,6037.91,-2324.51,4.394,1.808,-11.9985,-1.59858e-05,11.9985,-0.000179753,4.01,4,0.000797682,2.48539e-08
837,6037.91,-2324.31,4.394,1.808,-11.9985,-1.59952e-05,11.9985,-0.000179151,4.01,4,0.000797682,2.48539e-08
838,6037.91,-2324.11,4.394,1.808,-11.9985,-1.60044e-05,11.9985,-0.000178541,4.01,4,0.000797682,2.48539e-08
839,6037.91,-2323.91,4.394,1.808,-11.9985,-1.60135e-05,11.9985,-0.000177923,4.01,4,0.000797682,2.48539e-08
840,6037.91,-2323.71,4.394,1.808,-11.9985,-1.60224e-05,11.9985,-0.000177295,4.01,4,0.000797682,2.48539e-08
841,6037.91,-2323.51,4.394,1.808,-11.9985,-1.60312e-05,11.9985,-0.000176659,4.01,4,0.000797682,2.48539e-08
842,6037.91,-2323.31,4.394,1.808,-11.9985,-1.60397e-05,11.9985,-0.000176014,4.01,4,0.000797682,2.48539e-08
843,6037.91,-2323.11,4.394,1.808,-11.9985,-1.60481e-05,11.9985,-0.000175361,4.01,4,0.000797682,2.48539e-08
844,6037.91,-2322.91,4.394,1.808,-11.9985,-1.60561e-05,11.9985,-0.000174698,4.01,4,0.000797682,2.48539e-08
845,6037.91,-2322.71,4.394,1.808,-11.9985,-1.6064e-05,11.9985,-0.000174027,4.01,4,0.000797682,2.48539e-08
846,6037.91,-2322.51,4.394,1.808,-11.9985,-1.60715e-05,11.9985,-0.000173347,4.01,4,0.000797682,2.48539e-08
847,6037.91,-2322.31,4.394,1.808,-11.9985,-1.60786e-05,11.9985,-0.000172658,4.01,4,0.000797682,2.48539e-08
848,6037.91,-2322.11,4.394,1.808,-11.9985,-1.60855e-05,11.9985,-0.000171961,4.01,4,0.000797682,2.48539e-08
849,6037.91,-2321.91,4.394,1.808,-11.9985,-1.6092e-05,11.9985,-0.000171255,4.01,4,0.000797682,2.48539e-08
850,6037.91,-2321.71,4.394,1.808,-11.9985,-1.60981e-05,11.9985,-0.00017054,4.01,4,0.000797682,2.48539e-08
851,6037.91,-2321.51,4.394,1.808,-11.9985,-1.61038e-05,11.9985,-0.000169816,4.01,4,0.000797682,2.48539e-08
852,6037.91,-2321.31,4.394,1.808,-11.9985,-1.61091e-05,11.9985,-0.000169084,4.01,4,0.000797682,2.48539e-08
853,6037.91,-2321.11,4.394,1.808,-11.9985,-1.6114e-05,11.9985,-0.000168343,4.01,4,0.000797682,2.48539e-08
854,6037.91,-2320.91,4.394,1.808,-11.9985,-1.61184e-05,11.9985,-0.000167593,4.01,4,0.000797682,2.48539e-08
855,6037.91,-2320.71,4.394,1.808,-11.9985,-1.61224e-05,11.9985,-0.000166834,4.01,4,0.000797682,2.48539e-08
856,6037.91,-2320.51,4.394,1.808,-11.9985,-1.61259e-05,11.9985,-0.000166067,4.01,4,0.000797682,2.48539e-08
857,6037.91,-2320.31,4.394,1.808,-11.9985,-1.6129e-05,11.9985,-0.000165291,4.01,4,0.000797682,2.48539e-08
858,6037.91,-2320.11,4.394,1.808,-11.9985,-1.61315e-05,11.9985,-0.000164506,4.01,4,0.000797682,2.48539e-08
859,6037.91,-2319.91,4.394,1.808,-11.9985,-1.61336e-05,11.9985,-0.000163712,4.01,4,0.000797682,2.48539e-08
860,6037.91,-2319.71,4.394,1.808,-11.9986,-1.61352e-05,11.9986,-0.00016291,4.01,4,0.000797682,2.48539e-08
861,6037.91,-2319.51,4.394,1.808,-11.9986,-1.61363e-05,11.9986,-0.000162099,4.01,4,0.000797682,2.48539e-08
862,6037.91,-2319.31,4.394,1.808,-11.9986,-1.61368e-05,11.9986,-0.000161279,4.01,4,0.000797682,2.48539e-08
863,6037.91,-2319.11,4.394,1.808,-11.9986,-1.61369e-05,11.9986,-0.00016045,4.01,4,0.000797682,2.48539e-08
864,6037.91,-2318.91,4.394,1.808,-11.9986,-1.61364e-05,11.9986,-0.000159613,4.01,4,0.000797682,2.48539e-08
865,6037.91,-2318.71,4.394,1.808,-11.9986,-1.61355e-05,11.9986,-0.000158767,4.01,4,0.000797682,2.48539e-08
866,6037.91,-2318.51,4.394,1.808,-11.9986,-1.6134e-05,11.9986,-0.000157912,4.01,4,0.000797682,2.48539e-08
867,6037.91,-2318.31,4.394,1.808,-11.9986,-1.61321e-05,11.9986,-0.000157048,4.01,4,0.000797682,2.48539e-08
868,6037.91,-2318.11,4.394,1.808,-11.9986,-1.61297e-05,11.9986,-0.000156176,4.01,4,0.000797682,2.48539e-08
869,6037.91,-2317.91,4.394,1.808,-11.9986,-1.61267e-05,11.9986,-0.000155295,4.01,4,0.000797682,2.48539e-08
870,6037.91,-2317.71,4.394,1.808,-11.9986,-1.61233e-05,11.9986,-0.000154405,4.01,4,0.000797682,2.48539e-08
871,6037.91,-2317.51,4.394,1.808,-11.9986,-1.61195e-05,11.9986,-0.000153507,4.01,4,0.000797682,2.48539e-08
872,6037.91,-2317.31,4.394,1.808,-11.9986,-1.61151e-05,11.9986,-0.000152599,4.01,4,0.000797682,2.48539e-08
873,6037.91,-2317.11,4.394,1.808,-11.9986,-1.61104e-05,11.9986,-0.000151683,4.01,4,0.000797682,2.48539e-08
874,6037.91,-2316.91,4.394,1.808,-11.9986,-1.61052e-05,11.9986,-0.000150759,4.01,4,0.000797682,2.48539e-08
875,6037.91,-2316.71,4.394,1.808,-11.9986,-1.60995e-05,11.9986,-0.000149825,4.01,4,0.000797682,2.48539e-08
876,6037.91,-2316.51,4.394,1.808,-11.9986,-1.60935e-05,11.9986,-0.000148883,4.01,4,0.000797682,2.48539e-08
877,6037.91,-2316.31,4.394,1.808,-11.9986,-1.60871e-05,11.9986,-0.000147932,4.01,4,0.000797682,2.48539e-08
878,6037.91,-2316.11,4.394,1.808,-11.9986,-1.60804e-05,11.9986,-0.000146972,4.01,4,0.000797682,2.48539e-08
879,6037.91,-2315.91,4.394,1.808,-11.9986,-1.60733e-05,11.9986,-0.000146003,4.01,4,0.000797682,2.48539e-08
880,6037.91,-2315.71,4.394,1.808,-11.9986,-1.60658e-05,11.9986,-0.000145026,4.01,4,0.000797682,2.48539e-08
881,6037.91,-2315.51,4.394,1.808,-11.9986,-1.60581e-05,11.9986,-0.00014404,4.01,4,0.000797682,2.48539e-08
882,6037.91,-2315.31,4.394,1.808,-11.9986,-1.60501e-05,11.9986,-0.000143045,4.01,4,0.000797682,2.48539e-08
883,6037.91,-2315.11,4.394,1.808,-11.9986,-1.60418e-05,11.9986,-0.000142042,4.01,4,0.000797682,2.48539e-08
884,6037.91,-2314.91,4.394,1.808,-11.9986,-1.60333e-05,11.9986,-0.00014103,4.01,4,0.000797682,2.48539e-08
885,6037.91,-2314.71,4.394,1.808,-11.9986,-1.60246e-05,11.9986,-0.000141759,4.01,4,0.000797682,2.48539e-08
886,6037.91,-2314.51,4.394,1.808,-11.9986,-1.60157e-05,11.9986,-0.000142483,4.01,4,0.000797682,2.48539e-08
887,6037.91,-2314.31,4.394,1.808,-11.9986,-1.60066e-05,11.9986,-0.000143201,4.01,4,0.000797682,2.48539e-08
888,6037.91,-2314.11,4.394,1.808,-11.9986,-1.59975e-05,11.9986,-0.000143913,4.01,4,0.000797682,2.48539e-08
889,6037.91,-2313.91,4.394,1.808,-11.9986,-1.59882e-05,11.9986,-0.00014462,4.01,4,0.000797682,2.48539e-08
890,6037.91,-2313.71,4.394,1.808,-11.9986,-1.59788e-05,11.9986,-0.00014357,4.01,4,0.000797682,2.48539e-08
891,6037.91,-2313.51,4.394,1.808,-11.9986,-1.59693e-05,11.9986,-0.000142511,4.01,4,0.000797682,2.48539e-08
892,6037.91,-2313.31,4.394,1.808,-11.9986,-1.59599e-05,11.9986,-0.000141443,4.01,4,0.000797682,2.48539e-08
893,6037.91,-2313.11,4.394,1.808,-11.9986,-1.59504e-05,11.9986,-0.000142117,4.01,4,0.000797682,2.48539e-08
894,6037.91,-2312.91,4.394,1.808,-11.9986,-1.5941e-05,11.9986,-0.000142786,4.01,4,0.000797682,2.48539e-08
895,6037.91,-2312.71,4.394,1.808,-11.9986,-1.59316e-05,11.9986,-0.000143449,4.01,4,0.000797682,2.48539e-08
896,6037.91,-2312.51,4.394,1.808,-11.9986,-1.59223e-05,11.9986,-0.000144105,4.01,4,0.000797682,2.48539e-08
897,6037.91,-2312.31,4.394,1.808,-11.9986,-1.59131e-05,11.9986,-0.000143006,4.01,4,0.000797682,2.48539e-08
898,6037.91,-2312.11,4.394,1.808,-11.9987,-1.59041e-05,11.9987,-0.000141897,4.01,4,0.000797682,2.48539e-08
899,6037.91,-2311.91,4.394,1.808,-11.9987,-1.58952e-05,11.9987,-0.00014078,4.01,4,0.000797682,2.48539e-08
900,6037.91,-2311.71,4.394,1.808,-11.9987,-1.58865e-05,11.9987,-0.000141405,4.01,4,0.000797682,2.48539e-08
901,6037.91,-2311.51,4.394,1.808,-11.9987,-1.5878e-05,11.9987,-0.000142024,4.01,4,0.000797682,2.48539e-08
902,6037.91,-2311.31,4.394,1.808,-11.9987,-1.58697e-05,11.9987,-0.000142637,4.01,4,0.000797682,2.48539e-08
903,6037.91,-2311.11,4.394,1.808,-11.9987,-1.58617e-05,11.9987,-0.000143244,4.01,4,0.000797682,2.48539e-08
904,6037.91,-2310.91,4.394,1.808,-11.9987,-1.5854e-05,11.9987,-0.000143846,4.01,4,0.000797682,2.48539e-08
905,6037.91,-2310.71,4.394,1.808,-11.9987,-1.58466e-05,11.9987,-0.000144441,4.01,4,0.000797682,2.48539e-08
906,6037.91,-2310.51,4.394,1.808,-11.9987,-1.58395e-05,11.9987,-0.00014328,4.01,4,0.000797682,2.48539e-08
907,6037.91,-2310.31,4.394,1.808,-11.9987,-1.58328e-05,11.9987,-0.000142111,4.01,4,0.000797682,2.48539e-08
908,6037.91,-2310.11,4.394,1.808,-11.9987,-1.58264e-05,11.9987,-0.000140932,4.01,4,0.000797682,2.48539e-08
909,6037.91,-2309.91,4.394,1.808,-11.9987,-1.58204e-05,11.9987,-0.000141496,4.01,4,0.000797682,2.48539e-08
910,6037.91,-2309.71,4.394,1.808,-11.9987,-1.58148e-05,11.9987,-0.000142054,4.01,4,0.000797682,2.48539e-08
911,6037.91,-2309.51,4.394,1.808,-11.9987,-1.58096e-05,11.9987,-0.000142605,4.01,4,0.000797682,2.48539e-08
912,6037.91,-2309.31,4.394,1.808,-11.9987,-1.58048e-05,11.9987,-0.000143152,4.01,4,0.000797682,2.48539e-08
913,6037.91,-2309.11,4.394,1.808,-11.9987,-1.58005e-05,11.9987,-0.000143692,4.01,4,0.000797682,2.48539e-08
914,6037.91,-2308.91,4.394,1.808,-11.9987,-1.57967e-05,11.9987,-0.000144226,4.01,4,0.000797682,2.48539e-08
915,6037.91,-2308.71,4.394,1.808,-11.9987,-1.57933e-05,11.9987,-0.000143004,4.01,4,0.000797682,2.48539e-08
916,6037.91,-2308.51,4.394,1.808,-11.9987,-1.57904e-05,11.9987,-0.000141773,4.01,4,0.000797682,2.48539e-08
917,6037.91,-2308.31,4.394,1.808,-11.9987,-1.5788e-05,11.9987,-0.000140533,4.01,4,0.000797682,2.48539e-08
918,6037.91,-2308.11,4.394,1.808,-11.9987,-1.5786e-05,11.9987,-0.000141036,4.01,4,0.000797682,2.48539e-08
919,6037.91,-2307.91,4.394,1.808,-11.9987,-1.57846e-05,11.9987,-0.000141532,4.01,4,0.000797682,2.48539e-08
920,6037.91,-2307.71,4.394,1.808,-11.9987,-1.57837e-05,11.9987,-0.000142023,4.01,4,0.000797682,2.48539e-08
921,6037.91,-2307.51,4.394,1.808,-11.9987,-1.57833e-05,11.9987,-0.000142508,4.01,4,0.000797682,2.48539e-08
922,6037.91,-2307.31,4.394,1.808,-11.9987,-1.57833e-05,11.9987,-0.000142987,4.01,4,0.000797682,2.48539e-08
923,6037.91,-2307.11,4.394,1.808,-11.9987,-1.57839e-05,11.9987,-0.00014346,4.01,4,0.000797682,2.48539e-08
924,6037.91,-2306.91,4.394,1.808,-11.9987,-1.5785e-05,11.9987,-0.000143928,4.01,4,0.000797682,2.48539e-08
925,6037.91,-2306.71,4.394,1.808,-11.9987,-1.57866e-05,11.9987,-0.000142638,4.01,4,0.000797682,2.48539e-08
926,6037.91,-2306.51,4.394,1.808,-11.9987,-1.57887e-05,11.9987,-0.00014134,4.01,4,0.000797682,2.48539e-08
927,6037.91,-2306.31,4.394,1.808,-11.9987,-1.57913e-05,11.9987,-0.000140034,4.01,4,0.000797682,2.48539e-08
928,6037.91,-2306.11,4.394,1.808,-11.9987,-1.57943e-05,11.9987,-0.000140469,4.01,4,0.000797682,2.48539e-08
929,6037.91,-2305.91,4.394,1.808,-11.9987,-1.57979e-05,11.9987,-0.000140898,4.01,4,0.000797682,2.48539e-08
930,6037.91,-2305.71,4.394,1.808,-11.9987,-1.58019e-05,11.9987,-0.000141322,4.01,4,0.000797682,2.48539e-08
931,6037.91,-2305.51,4.394,1.808,-11.9987,-1.58063e-05,11.9987,-0.00014174,4.01,4,0.000797682,2.48539e-08
932,6037.91,-2305.31,4.394,1.808,-11.9987,-1.58112e-05,11.9987,-0.000142152,4.01,4,0.000797682,2.48539e-08
933,6037.91,-2305.11,4.394,1.808,-11.9987,-1.58166e-05,11.9987,-0.000142558,4.01,4,0.000797682,2.48539e-08
934,6037.91,-2304.91,4.394,1.808,-11.9987,-1.58223e-05,11.9987,-0.000142958,4.01,4,0.000797682,2.48539e-08
935,6037.91,-2304.71,4.394,1.808,-11.9987,-1.58284e-05,11.9987,-0.000143353,4.01,4,0.000797682,2.48539e-08
936,6037.91,-2304.51,4.394,1.808,-11.9987,-1.58349e-05,11.9987,-0.000143742,4.01,4,0.000797682,2.48539e-08
937,6037.91,-2304.31,4.394,1.808,-11.9987,-1.58418e-05,11.9987,-0.000142374,4.01,4,0.000797682,2.48539e-08
938,6037.91,-2304.11,4.394,1.808,-11.9987,-1.5849e-05,11.9987,-0.000140997,4.01,4,0.000797682,2.48539e-08
939,6037.91,-2303.91,4.394,1.808,-11.9987,-1.58565e-05,11.9987,-0.000139612,4.01,4,0.000797682,2.48539e-08
940,6037.91,-2303.71,4.394,1.808,-11.9987,-1.58643e-05,11.9987,-0.000139968,4.01,4,0.000797682,2.48539e-08
941,6037.91,-2303.51,4.394,1.808,-11.9987,-1.58724e-05,11.9987,-0.000140319,4.01,4,0.000797682,2.48539e-08
942,6037.91,-2303.31,4.394,1.808,-11.9987,-1.58808e-05,11.9987,-0.000140664,4.01,4,0.000797682,2.48539e-08
943,6037.91,-2303.11,4.394,1.808,-11.9987,-1.58893e-05,11.9987,-0.000141003,4.01,4,0.000797682,2.48539e-08
944,6037.91,-2302.91,4.394,1.808,-11.9988,-1.58981e-05,11.9988,-0.000141336,4.01,4,0.000797682,2.48539e-08
945,6037.91,-2302.71,4.394,1.808,-11.9988,-1.59071e-05,11.9988,-0.000141664,4.01,4,0.000797682,2.48539e-08
946,6037.91,-2302.51,4.394,1.808,-11.9988,-1.59162e-05,11.9988,-0.000141985,4.01,4,0.000797682,2.48539e-08
947,6037.91,-2302.31,4.394,1.808,-11.9988,-1.59254e-05,11.9988,-0.000142301,4.01,4,0.000797682,2.48539e-08
948,6037.91,-2302.11,4.394,1.808,-11.9988,-1.59347e-05,11.9988,-0.000142611,4.01,4,0.000797682,2.48539e-08
949,6037.91,-2301.91,4.394,1.808,-11.9988,-1.59441e-05,11.9988,-0.000142915,4.01,4,0.000797682,2.48539e-08
950,6037.91,-2301.71,4.394,1.808,-11.9988,-1.59536e-05,11.9988,-0.000143214,4.01,4,0.000797682,2.48539e-08
951,6037.91,-2301.51,4.394,1.808,-11.9988,-1.59631e-05,11.9988,-0.000143506,4.01,4,0.000797682,2.48539e-08
952,6037.91,-2301.31,4.394,1.808,-11.9988,-1.59725e-05,11.9988,-0.000142042,4.01,4,0.000797682,2.48539e-08
953,6037.91,-2301.11,4.394,1.808,-11.9988,-1.59819e-05,11.9988,-0.000140569,4.01,4,0.000797682,2.48539e-08
954,6037.91,-2300.91,4.394,1.808,-11.9988,-1.59913e-05,11.9988,-0.000140838,4.01,4,0.000797682,2.48539e-08
955,6037.91,-2300.71,4.394,1.808,-11.9988,-1.60006e-05,11.9988,-0.000141102,4.01,4,0.000797682,2.48539e-08
956,6037.91,-2300.51,4.394,1.808,-11.9988,-1.60097e-05,11.9988,-0.000141359,4.01,4,0.000797682,2.48539e-08
957,6037.91,-2300.31,4.394,1.808,-11.9988,-1.60188e-05,11.9988,-0.000141611,4.01,4,0.000797682,2.48539e-08
958,6037.91,-2300.11,4.394,1.808,-11.9988,-1.60276e-05,11.9988,-0.000141857,4.01,4,0.000797682,2.48539e-08
959,6037.91,-2299.91,4.394,1.808,-11.9988,-1.60363e-05,11.9988,-0.000142097,4.01,4,0.000797682,2.48539e-08
960,6037.91,-2299.71,4.394,1.808,-11.9988,-1.60447e-05,11.9988,-0.000142331,4.01,4,0.000797682,2.48539e-08
961,6037.91,-2299.51,4.394,1.808,-11.9988,-1.60529e-05,11.9988,-0.000142559,4.01,4,0.000797682,2.48539e-08
962,6037.91,-2299.31,4.394,1.808,-11.9988,-1.60608e-05,11.9988,-0.000142782,4.01,4,0.000797682,2.48539e-08
963,6037.91,-2299.11,4.394,1.808,-11.9988,-1.60685e-05,11.9988,-0.000142999,4.01,4,0.000797682,2.48539e-08
964,6037.91,-2298.91,4.394,1.808,-11.9988,-1.60758e-05,11.9988,-0.000143209,4.01,4,0.000797682,2.48539e-08
965,6037.91,-2298.71,4.394,1.808,-11.9988,-1.60828e-05,11.9988,-0.000143414,4.01,4,0.000797682,2.48539e-08
966,6037.91,-2298.51,4.394,1.808,-11.9988,-1.60895e-05,11.9988,-0.000141863,4.01,4,0.000797682,2.48539e-08
967,6037.91,-2298.31,4.394,1.808,-11.9988,-1.60958e-05,11.9988,-0.000140303,4.01,4,0.000797682,2.48539e-08
968,6037.91,-2298.11,4.394,1.808,-11.9988,-1.61017e-05,11.9988,-0.000140484,4.01,4,0.000797682,2.48539e-08
969,6037.91,-2297.91,4.394,1.808,-11.9988,-1.61072e-05,11.9988,-0.00014066,4.01,4,0.000797682,2.48539e-08
970,6037.91,-2297.71,4.394,1.808,-11.9988,-1.61123e-05,11.9988,-0.00014083,4.01,4,0.000797682,2.48539e-08
971,6037.91,-2297.51,4.394,1.808,-11.9988,-1.61169e-05,11.9988,-0.000140994,4.01,4,0.000797682,2.48539e-08
972,6037.91,-2297.31,4.394,1.808,-11.9988,-1.61211e-05,11.9988,-0.000141153,4.01,4,0.000797682,2.48539e-08
973,6037.91,-2297.11,4.394,1.808,-11.9988,-1.61248e-05,11.9988,-0.000141305,4.01,4,0.000797682,2.48539e-08
974,6037.91,-2296.91,4.394,1.808,-11.9988,-1.61281e-05,11.9988,-0.000141452,4.01,4,0.000797682,2.48539e-08
975,6037.91,-2296.71,4.394,1.808,-11.9988,-1.61309e-05,11.9988,-0.000141593,4.01,4,0.000797682,2.48539e-08
